	movie_emb_id	title	genre
569	572	Ciao, Professore! (Io speriamo che me la cavo ) (1993)	Drama
570	573	Spanking the Monkey (1994)	Comedy|Drama
571	574	Little Rascals, The (1994)	Children's|Comedy
572	575	Fausto (1993)	Comedy
573	576	Andre (1994)	Adventure|Children's
574	577	Hour of the Pig, The (1993)	Drama|Mystery
575	578	Scorta, La (1993)	Thriller
576	579	Princess Caraboo (1994)	Drama
577	580	Celluloid Closet, The (1995)	Documentary
578	581	Metisse (Café au Lait) (1993)	Comedy
579	582	Dear Diary (Caro Diario) (1994)	Comedy|Drama
580	583	I Don't Want to Talk About It (De eso no se habla) (1993)	Drama
581	584	Brady Bunch Movie, The (1995)	Comedy
582	585	Home Alone (1990)	Children's|Comedy
583	586	Ghost (1990)	Comedy|Romance|Thriller
584	587	Aladdin (1992)	Animation|Children's|Comedy|Musical
585	588	Terminator 2: Judgment Day (1991)	Action|Sci-Fi|Thriller
586	589	Dances with Wolves (1990)	Adventure|Drama|Western
587	590	Tough and Deadly (1995)	Action|Drama|Thriller
588	591	Batman (1989)	Action|Adventure|Crime|Drama
589	592	Silence of the Lambs, The (1991)	Drama|Thriller
590	593	Snow White and the Seven Dwarfs (1937)	Animation|Children's|Musical
591	594	Beauty and the Beast (1991)	Animation|Children's|Musical
592	595	Pinocchio (1940)	Animation|Children's
593	596	Pretty Woman (1990)	Comedy|Romance
594	597	Window to Paris (1994)	Comedy
595	598	Wild Bunch, The (1969)	Western
596	599	Love and a .45 (1994)	Thriller
597	600	Wooden Man's Bride, The (Wu Kui) (1994)	Drama
598	601	Great Day in Harlem, A (1994)	Documentary
599	602	Bye Bye, Love (1995)	Comedy
600	603	Criminals (1996)	Documentary
601	604	One Fine Day (1996)	Drama|Romance
602	605	Candyman: Farewell to the Flesh (1995)	Horror
603	606	Century (1993)	Drama
604	607	Fargo (1996)	Crime|Drama|Thriller
605	608	Homeward Bound II: Lost in San Francisco (1996)	Adventure|Children's
606	609	Heavy Metal (1981)	Action|Adventure|Animation|Horror|Sci-Fi
607	610	Hellraiser: Bloodline (1996)	Action|Horror|Sci-Fi
608	611	Pallbearer, The (1996)	Comedy
609	612	Jane Eyre (1996)	Drama|Romance
610	613	Loaded (1994)	Drama|Thriller
611	614	Bread and Chocolate (Pane e cioccolata) (1973)	Drama
612	615	Aristocats, The (1970)	Animation|Children's
613	616	Flower of My Secret, The (La Flor de Mi Secreto) (1995)	Drama
614	617	Two Much (1996)	Comedy|Romance
615	618	Ed (1996)	Comedy
616	619	Scream of Stone (Schrei aus Stein) (1991)	Drama
617	620	My Favorite Season (1993)	Drama
618	622	Modern Affair, A (1995)	Romance
619	623	Condition Red (1995)	Action|Drama|Thriller
620	624	Asfour Stah (1990)	Drama
621	625	Thin Line Between Love and Hate, A (1996)	Comedy
622	626	Last Supper, The (1995)	Drama|Thriller
623	627	Primal Fear (1996)	Drama|Thriller
624	628	Rude (1995)	Drama
625	629	Carried Away (1996)	Drama|Romance
626	630	All Dogs Go to Heaven 2 (1996)	Animation|Children's|Musical
627	631	Land and Freedom (Tierra y libertad) (1995)	War
628	632	Denise Calls Up (1995)	Comedy
629	633	Theodore Rex (1995)	Comedy
630	634	Family Thing, A (1996)	Comedy|Drama
631	635	Frisk (1995)	Drama
632	636	Sgt. Bilko (1996)	Comedy
633	637	Jack and Sarah (1995)	Romance
634	638	Girl 6 (1996)	Comedy
635	639	Diabolique (1996)	Drama|Thriller
636	640	Little Indian, Big City (Un indien dans la ville) (1994)	Comedy
637	641	Roula (1995)	Drama
638	642	Peanuts - Die Bank zahlt alles (1996)	Comedy
639	643	Happy Weekend (1996)	Comedy
640	644	Nelly & Monsieur Arnaud (1995)	Drama
641	646	Courage Under Fire (1996)	Drama|War
642	647	Mission: Impossible (1996)	Action|Adventure|Mystery
643	648	Cold Fever (Á köldum klaka) (1994)	Comedy|Drama
644	649	Moll Flanders (1996)	Drama
645	650	Superweib, Das (1996)	Comedy
646	651	301, 302 (1995)	Mystery
647	652	Dragonheart (1996)	Action|Adventure|Fantasy
648	653	Und keiner weint mir nach (1996)	Drama|Romance
649	654	Mutters Courage (1995)	Comedy
650	655	Eddie (1996)	Comedy
651	656	Yankee Zulu (1994)	Comedy|Drama
652	657	Billy's Holiday (1995)	Drama
653	658	Purple Noon (1960)	Crime|Thriller
654	659	August (1996)	Drama
655	660	James and the Giant Peach (1996)	Animation|Children's|Musical
656	661	Fear (1996)	Thriller
657	662	Kids in the Hall: Brain Candy (1996)	Comedy
658	663	Faithful (1996)	Comedy
659	664	Underground (1995)	War
660	665	All Things Fair (1996)	Drama
661	666	Bloodsport 2 (1995)	Action
662	667	Pather Panchali (1955)	Drama
663	668	Aparajito (1956)	Drama
664	669	World of Apu, The (Apur Sansar) (1959)	Drama
665	670	Mystery Science Theater 3000: The Movie (1996)	Comedy|Sci-Fi
666	671	Tarantella (1995)	Drama
667	672	Space Jam (1996)	Adventure|Animation|Children's|Comedy|Fantasy
668	673	Barbarella (1968)	Adventure|Sci-Fi
669	674	Hostile Intentions (1994)	Action|Drama|Thriller
670	675	They Bite (1996)	Drama
671	677	Some Folks Call It a Sling Blade (1993)	Drama|Thriller
672	678	Run of the Country, The (1995)	Drama
673	679	Alphaville (1965)	Sci-Fi
674	680	Clean Slate (Coup de Torchon) (1981)	Crime
675	681	Tigrero: A Film That Was Never Made (1994)	Documentary|Drama
676	682	Eye of Vichy, The (Oeil de Vichy, L') (1993)	Documentary
677	683	Windows (1980)	Drama
678	684	It's My Party (1995)	Drama
679	686	Country Life (1994)	Drama|Romance
680	687	Operation Dumbo Drop (1995)	Action|Adventure|Comedy|War
681	689	Promise, The (Versprechen, Das) (1994)	Romance
682	690	Mrs. Winterbourne (1996)	Comedy|Romance
683	691	Solo (1996)	Action|Sci-Fi|Thriller
684	692	Under the Domin Tree (Etz Hadomim Tafus) (1994)	Drama
685	693	Substitute, The (1996)	Action
686	694	True Crime (1995)	Mystery|Thriller
687	695	Butterfly Kiss (1995)	Thriller
688	696	Feeling Minnesota (1996)	Drama|Romance
689	697	Delta of Venus (1994)	Drama
690	698	To Cross the Rubicon (1991)	Drama
691	699	Angus (1995)	Comedy
692	700	Daens (1992)	Drama
693	701	Faces (1968)	Drama
694	702	Boys (1996)	Drama
695	703	Quest, The (1996)	Action|Adventure
696	704	Cosi (1996)	Comedy
697	705	Sunset Park (1996)	Drama
698	706	Mulholland Falls (1996)	Crime|Film-Noir|Thriller
699	707	Truth About Cats & Dogs, The (1996)	Comedy|Romance
700	708	Oliver & Company (1988)	Animation|Children's
701	709	Celtic Pride (1996)	Comedy
702	710	Flipper (1996)	Adventure|Children's
703	711	Captives (1994)	Drama
704	712	Of Love and Shadows (1994)	Drama
705	713	Dead Man (1995)	Western
706	714	Horseman on the Roof, The (Hussard sur le toit, Le) (1995)	Drama
707	715	Switchblade Sisters (1975)	Crime
708	716	Mouth to Mouth (Boca a boca) (1995)	Comedy
709	717	Visitors, The (Les Visiteurs) (1993)	Comedy|Sci-Fi
710	718	Multiplicity (1996)	Comedy
711	719	Wallace & Gromit: The Best of Aardman Animation (1996)	Animation
712	720	Halfmoon (Paul Bowles - Halbmond) (1995)	Drama
713	721	Haunted World of Edward D. Wood Jr., The (1995)	Documentary
714	722	Two Friends (1986)	Drama
715	723	Craft, The (1996)	Drama|Horror
716	724	Great White Hype, The (1996)	Comedy
717	725	Last Dance (1996)	Drama
718	726	War Stories (1995)	Documentary
719	727	Cold Comfort Farm (1995)	Comedy
720	728	Institute Benjamenta, or This Dream People Call Human Life (1995)	Drama
721	729	Low Life, The (1994)	Drama
722	730	Heaven's Prisoners (1996)	Mystery|Thriller
723	731	Original Gangstas (1996)	Crime
724	732	Rock, The (1996)	Action|Adventure|Thriller
725	733	Getting Away With Murder (1996)	Comedy
726	734	Cemetery Man (Dellamorte Dellamore) (1994)	Comedy|Horror
727	735	Twister (1996)	Action|Adventure|Romance|Thriller
728	736	Barb Wire (1996)	Action|Sci-Fi
729	737	Garcu, Le (1995)	Drama
730	738	Honigmond (1996)	Comedy
731	740	Ghost in the Shell (Kokaku kidotai) (1995)	Animation|Sci-Fi
732	741	Thinner (1996)	Horror|Thriller
733	742	Spy Hard (1996)	Comedy
734	743	Brothers in Trouble (1995)	Drama
735	744	Close Shave, A (1995)	Animation|Comedy|Thriller
736	745	Force of Evil (1948)	Film-Noir
737	746	Stupids, The (1996)	Comedy
738	747	Arrival, The (1996)	Action|Sci-Fi|Thriller
739	748	Man from Down Under, The (1943)	Drama
740	749	Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)	Sci-Fi|War
741	750	Careful (1992)	Comedy
742	751	Vermont Is For Lovers (1992)	Comedy|Romance
743	752	Month by the Lake, A (1995)	Comedy|Drama
744	753	Gold Diggers: The Secret of Bear Mountain (1995)	Adventure|Children's
745	754	Kim (1950)	Children's|Drama
746	755	Carmen Miranda: Bananas Is My Business (1994)	Documentary
747	756	Ashes of Time (1994)	Drama
748	757	Jar, The (Khomreh) (1992)	Drama
749	758	Maya Lin: A Strong Clear Vision (1994)	Documentary
750	759	Stalingrad (1993)	War
751	760	Phantom, The (1996)	Adventure
752	761	Striptease (1996)	Comedy|Crime
753	762	Last of the High Kings, The (a.k.a. Summer Fling) (1996)	Drama
754	763	Heavy (1995)	Drama|Romance
755	764	Jack (1996)	Comedy|Drama
756	765	I Shot Andy Warhol (1996)	Drama
757	766	Grass Harp, The (1995)	Drama
758	767	Someone Else's America (1995)	Drama
759	768	Marlene Dietrich: Shadow and Light (1996)	Documentary
760	769	Costa Brava (1946)	Drama
761	770	Vie est belle, La (Life is Rosey) (1987)	Comedy|Drama
762	771	Quartier Mozart (1992)	Comedy
763	772	Touki Bouki (Journey of the Hyena) (1973)	Drama
764	773	Wend Kuuni (God's Gift) (1982)	Drama
765	774	Spirits of the Dead (Tre Passi nel Delirio) (1968)	Horror
766	775	Babyfever (1994)	Comedy|Drama
767	776	Pharaoh's Army (1995)	War
768	777	Trainspotting (1996)	Drama
769	778	'Til There Was You (1997)	Drama|Romance
770	779	Independence Day (ID4) (1996)	Action|Sci-Fi|War
771	780	Stealing Beauty (1996)	Drama
772	781	Fan, The (1996)	Thriller
773	782	Hunchback of Notre Dame, The (1996)	Animation|Children's|Musical
774	783	Cable Guy, The (1996)	Comedy
775	784	Kingpin (1996)	Comedy
776	785	Eraser (1996)	Action|Thriller
777	786	Gate of Heavenly Peace, The (1995)	Documentary
778	787	Nutty Professor, The (1996)	Comedy|Fantasy|Romance|Sci-Fi
779	788	I, Worst of All (Yo, la peor de todas) (1990)	Drama
780	789	An Unforgettable Summer (1994)	Drama
781	790	Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)	Documentary
782	791	Hungarian Fairy Tale, A (1987)	Fantasy
783	792	My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993)	Drama
784	793	Midnight Dancers (Sibak) (1994)	Comedy|Drama
785	794	Somebody to Love (1994)	Drama
786	795	Very Natural Thing, A (1974)	Drama
787	796	Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)	Comedy
788	797	Daylight (1996)	Action|Adventure|Thriller
789	798	Frighteners, The (1996)	Comedy|Horror
790	799	Lone Star (1996)	Drama|Mystery
791	800	Harriet the Spy (1996)	Children's|Comedy
792	801	Phenomenon (1996)	Drama|Romance
793	802	Walking and Talking (1996)	Romance
794	803	She's the One (1996)	Comedy|Romance
795	804	Time to Kill, A (1996)	Drama
796	805	American Buffalo (1996)	Drama
797	806	Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)	Comedy|Romance
798	807	Alaska (1996)	Adventure|Children's
799	808	Fled (1996)	Action|Adventure
800	809	Kazaam (1996)	Children's|Comedy|Fantasy
801	810	Bewegte Mann, Der (1994)	Comedy
802	811	Magic Hunter (1994)	Drama
803	812	Larger Than Life (1996)	Comedy
804	813	Boy Called Hate, A (1995)	Drama
805	814	Power 98 (1995)	Action|Mystery|Thriller
806	815	Two Deaths (1995)	Drama
807	817	Very Brady Sequel, A (1996)	Comedy
808	818	Stefano Quantestorie (1993)	Comedy|Drama
809	819	Death in the Garden (Mort en ce jardin, La) (1956)	Drama
810	820	Crude Oasis, The (1995)	Romance
811	821	Hedd Wyn (1992)	Drama
812	822	Collectionneuse, La (1967)	Drama
813	823	Kaspar Hauser (1993)	Drama
814	824	Echte Kerle (1996)	Comedy|Romance
815	825	Diebinnen (1995)	Drama
816	826	Convent, The (Convento, O) (1995)	Drama
817	827	Adventures of Pinocchio, The (1996)	Adventure|Children's
818	828	Joe's Apartment (1996)	Comedy|Musical
819	829	First Wives Club, The (1996)	Comedy
820	830	Stonewall (1995)	Drama
821	831	Ransom (1996)	Drama|Thriller
822	832	High School High (1996)	Comedy
823	833	Phat Beach (1996)	Comedy
824	834	Foxfire (1996)	Drama
825	835	Chain Reaction (1996)	Action|Adventure|Thriller
826	836	Matilda (1996)	Children's|Comedy
827	837	Emma (1996)	Comedy|Drama|Romance
828	838	Crow: City of Angels, The (1996)	Action|Thriller
829	839	House Arrest (1996)	Comedy
830	840	Eyes Without a Face (1959)	Horror
831	841	Tales from the Crypt Presents: Bordello of Blood (1996)	Horror
832	842	Lotto Land (1995)	Drama
833	843	Story of Xinghua, The (1993)	Drama
834	844	Day the Sun Turned Cold, The (Tianguo niezi) (1994)	Drama
835	845	Flirt (1995)	Drama
836	846	Big Squeeze, The (1996)	Comedy|Drama
837	847	Spitfire Grill, The (1996)	Drama
838	848	Escape from L.A. (1996)	Action|Adventure|Sci-Fi|Thriller
839	849	Cyclo (1995)	Crime|Drama
840	850	Basquiat (1996)	Drama
841	851	Tin Cup (1996)	Comedy|Romance
842	852	Dingo (1992)	Drama
843	853	Ballad of Narayama, The (Narayama Bushiko) (1958)	Drama
844	854	Every Other Weekend (1990)	Drama
845	855	Mille bolle blu (1993)	Comedy
846	856	Crows and Sparrows (1949)	Drama
847	857	Godfather, The (1972)	Action|Crime|Drama
848	858	Hippie Revolution, The (1996)	Documentary
849	859	Maybe, Maybe Not (Bewegte Mann, Der) (1994)	Comedy
850	860	Supercop (1992)	Action|Thriller
851	861	Manny & Lo (1996)	Drama
852	862	Celestial Clockwork (1994)	Comedy
853	863	Wife, The (1995)	Comedy|Drama
854	864	Small Faces (1995)	Drama
855	865	Bound (1996)	Crime|Drama|Romance|Thriller
856	866	Carpool (1996)	Comedy|Crime
857	867	Death in Brunswick (1991)	Comedy
858	868	Kansas City (1996)	Crime
859	869	Gone Fishin' (1997)	Comedy
860	870	Lover's Knot (1996)	Comedy
861	871	Aiqing wansui (1994)	Drama
862	872	Shadow of Angels (Schatten der Engel) (1976)	Drama
863	873	Killer: A Journal of Murder (1995)	Crime|Drama
864	874	Nothing to Lose (1994)	Drama
865	875	Police Story 4: Project S (Chao ji ji hua) (1993)	Action
866	876	Girls Town (1996)	Drama
867	877	Bye-Bye (1995)	Drama
868	878	Relic, The (1997)	Horror
869	879	Island of Dr. Moreau, The (1996)	Sci-Fi|Thriller
870	880	First Kid (1996)	Children's|Comedy
871	881	Trigger Effect, The (1996)	Drama|Thriller
872	883	Sweet Nothing (1995)	Drama
873	884	Bogus (1996)	Children's|Drama|Fantasy
874	885	Bulletproof (1996)	Action
875	886	Talk of Angels (1998)	Drama
876	887	Land Before Time III: The Time of the Great Giving (1995)	Animation|Children's
877	888	1-900 (1994)	Romance
878	889	Baton Rouge (1988)	Thriller
879	890	Halloween: The Curse of Michael Myers (1995)	Horror|Thriller
880	891	Twelfth Night (1996)	Comedy|Drama|Romance
881	892	Mother Night (1996)	Drama
882	893	Liebelei (1933)	Romance
883	894	Venice/Venice (1992)	Drama
884	895	Wild Reeds (1994)	Drama
885	896	For Whom the Bell Tolls (1943)	Adventure|War
886	897	Philadelphia Story, The (1940)	Comedy|Romance
887	898	Singin' in the Rain (1952)	Musical|Romance
888	899	American in Paris, An (1951)	Musical|Romance
889	900	Funny Face (1957)	Comedy|Musical
890	901	Breakfast at Tiffany's (1961)	Drama|Romance
891	902	Vertigo (1958)	Mystery|Thriller
892	903	Rear Window (1954)	Mystery|Thriller
893	904	It Happened One Night (1934)	Comedy
894	905	Gaslight (1944)	Mystery|Thriller
895	906	Gay Divorcee, The (1934)	Comedy|Musical|Romance
896	907	North by Northwest (1959)	Drama|Thriller
897	908	Apartment, The (1960)	Comedy|Drama
898	909	Some Like It Hot (1959)	Comedy|Crime
899	910	Charade (1963)	Comedy|Mystery|Romance|Thriller
900	911	Casablanca (1942)	Drama|Romance|War
901	912	Maltese Falcon, The (1941)	Film-Noir|Mystery
902	913	My Fair Lady (1964)	Musical|Romance
903	914	Sabrina (1954)	Comedy|Romance
904	915	Roman Holiday (1953)	Comedy|Romance
905	916	Little Princess, The (1939)	Children's|Drama
906	917	Meet Me in St. Louis (1944)	Musical
907	918	Wizard of Oz, The (1939)	Adventure|Children's|Drama|Musical
908	919	Gone with the Wind (1939)	Drama|Romance|War
909	920	My Favorite Year (1982)	Comedy
910	921	Sunset Blvd. (a.k.a. Sunset Boulevard) (1950)	Film-Noir
911	922	Citizen Kane (1941)	Drama
912	923	2001: A Space Odyssey (1968)	Drama|Mystery|Sci-Fi|Thriller
913	924	Golden Earrings (1947)	Adventure|Romance
914	925	All About Eve (1950)	Drama
915	926	Women, The (1939)	Comedy
916	927	Rebecca (1940)	Romance|Thriller
917	928	Foreign Correspondent (1940)	Thriller
918	929	Notorious (1946)	Film-Noir|Romance|Thriller
919	930	Spellbound (1945)	Mystery|Romance|Thriller
920	931	Affair to Remember, An (1957)	Romance
921	932	To Catch a Thief (1955)	Comedy|Romance|Thriller
922	933	Father of the Bride (1950)	Comedy
923	934	Band Wagon, The (1953)	Comedy|Musical
924	935	Ninotchka (1939)	Comedy|Romance
925	936	Love in the Afternoon (1957)	Comedy|Romance
926	937	Gigi (1958)	Musical
927	938	Reluctant Debutante, The (1958)	Comedy|Drama
928	939	Adventures of Robin Hood, The (1938)	Action|Adventure
929	940	Mark of Zorro, The (1940)	Adventure
930	941	Laura (1944)	Crime|Film-Noir|Mystery
931	942	Ghost and Mrs. Muir, The (1947)	Drama|Romance
932	943	Lost Horizon (1937)	Drama
933	944	Top Hat (1935)	Comedy|Musical|Romance
934	945	To Be or Not to Be (1942)	Comedy|Drama|War
935	946	My Man Godfrey (1936)	Comedy
936	947	Giant (1956)	Drama
937	948	East of Eden (1955)	Drama
938	949	Thin Man, The (1934)	Mystery
939	950	His Girl Friday (1940)	Comedy
940	951	Around the World in 80 Days (1956)	Adventure|Comedy
941	952	It's a Wonderful Life (1946)	Drama
942	953	Mr. Smith Goes to Washington (1939)	Drama
943	954	Bringing Up Baby (1938)	Comedy
944	955	Penny Serenade (1941)	Drama|Romance
945	956	Scarlet Letter, The (1926)	Drama
946	957	Lady of Burlesque (1943)	Comedy|Mystery
947	958	Of Human Bondage (1934)	Drama
948	959	Angel on My Shoulder (1946)	Crime|Drama
949	960	Little Lord Fauntleroy (1936)	Drama
950	961	They Made Me a Criminal (1939)	Crime|Drama
951	962	Inspector General, The (1949)	Musical
952	963	Angel and the Badman (1947)	Western
953	964	39 Steps, The (1935)	Thriller
954	965	Walk in the Sun, A (1945)	Drama
955	966	Outlaw, The (1943)	Western
956	967	Night of the Living Dead (1968)	Horror|Sci-Fi
957	968	African Queen, The (1951)	Action|Adventure|Romance|War
958	969	Beat the Devil (1954)	Comedy|Drama
959	970	Cat on a Hot Tin Roof (1958)	Drama
960	971	Last Time I Saw Paris, The (1954)	Drama
961	972	Meet John Doe (1941)	Drama
962	973	Algiers (1938)	Drama|Romance
963	974	Something to Sing About (1937)	Comedy|Musical
964	975	Farewell to Arms, A (1932)	Romance|War
965	976	Moonlight Murder (1936)	Mystery
966	977	Blue Angel, The (Blaue Engel, Der) (1930)	Drama
967	978	Nothing Personal (1995)	Drama|War
968	979	In the Line of Duty 2 (1987)	Action
969	980	Dangerous Ground (1997)	Drama
970	981	Picnic (1955)	Drama
971	982	Madagascar Skin (1995)	Romance
972	983	Pompatus of Love, The (1996)	Comedy|Drama
973	984	Small Wonders (1996)	Documentary
974	985	Fly Away Home (1996)	Adventure|Children's
975	986	Bliss (1997)	Drama|Romance
976	987	Grace of My Heart (1996)	Comedy|Drama
977	988	Schlafes Bruder (Brother of Sleep) (1995)	Drama
978	989	Maximum Risk (1996)	Action|Adventure|Thriller
979	990	Michael Collins (1996)	Drama|War
980	991	Rich Man's Wife, The (1996)	Thriller
981	992	Infinity (1996)	Drama
982	993	Big Night (1996)	Drama
983	995	Last Man Standing (1996)	Action|Drama|Western
984	996	Caught (1996)	Drama|Thriller
985	997	Set It Off (1996)	Action|Crime
986	998	2 Days in the Valley (1996)	Crime
987	999	Curdled (1996)	Crime
988	1000	Associate, The (L'Associe)(1982)	Comedy
989	1001	Ed's Next Move (1996)	Comedy
990	1002	Extreme Measures (1996)	Drama|Thriller
991	1003	Glimmer Man, The (1996)	Action|Thriller
992	1004	D3: The Mighty Ducks (1996)	Children's|Comedy
993	1005	Chamber, The (1996)	Drama
994	1006	Apple Dumpling Gang, The (1975)	Children's|Comedy|Western
995	1007	Davy Crockett, King of the Wild Frontier (1955)	Western
996	1008	Escape to Witch Mountain (1975)	Adventure|Children's|Fantasy
997	1009	Love Bug, The (1969)	Children's|Comedy
998	1010	Herbie Rides Again (1974)	Adventure|Children's|Comedy
999	1011	Old Yeller (1957)	Children's|Drama
